10,"Kisenso","{\"lat\":-4.4177,\"lng\":15.3413}","Mont-Amba","[\"17 mai\",\"Amba\",\"Bikanga\",\"Dingi-Dingi\",\"Kabila\",\"Kisenso-Gare\",\"Kitomesa\",\"Kumbu\",\"Libération\",\"Mbuku\",\"Mission\",\"Mujinga\",\"Ngomba\",\"Nsola\",\"Quartier de la Paix\",\"Regideso\",\"Révolution\"]",
11,"Lemba","{\"lat\":-4.3935,\"lng\":15.333}","Mont-Amba","[\"Kimpwanza\",\"Madrandele\",\"Ecole\",\"Masano\",\"Foire\",\"Salongo\",\"Livulu\",\"Mbanza-Lemba\",\"Kemi\",\"Molo\",\"Gombele\",\"Commercial\",\"Tadi\",\"Djaga\",\"Malolo\"]",
12,"Limete","{\"lat\":-4.3547,\"lng\":15.3476}","Mont-Amba","[\"Mfumu mvula\",\"Kingabwa\",\"Mombele\",\"Mososo\",\"Quartier industriel\",\"Salongo\",\"Quartier résidentiel\",\"Masiala\",\"Mateba\",\"Mayulu\",\"Agricole\",\"Ndanu\",\"Mbamu\",\"Nzad\"]",
13,"Lingwala","{\"lat\":-4.3174,\"lng\":15.2993}","Lukunga","[\"30 Juin\",\"Camp Lufungula\",\"CNECI\",\"La Voix Du Peuple\",\"Lokole\",\"Ngunda Lokombe\",\"Pakadjuma\",\"Singa Mopepe\",\"Wenze Lufungula\"]",
14,"Makala","{\"lat\":-4.3745,\"lng\":15.3087}","Funa","[\"Bagata\",\"Bahumbu\",\"Bolima\",\"Kabila\",\"Kisantu\",\"Kwango\",\"Lemba village\",\"Mabulu I\",\"Mabulu II\",\"Malala\",\"Mawanga\",\"Mmfidi\",\"Mikasi\",\"Salongo\",\"Selo\",\"Tampa\",\"Uele\",\"Wamba\"]",
15,"Maluku","{\"lat\":-4.3561,\"lng\":15.3284}","Tshangu","[\"BU\",\"Dumi\",\"Camp Monako\",\"Kikimi\",\"Kimpoko\",\"Kingakati\",\"Kingunu\",\"Kinzono\",\"Mayi-Ndombe\",\"Maluku\",\"Mangengenge\",\"Mbakana\",\"Menkao\",\"Mongata\",\"Mwe\",\"Ngana\",\"Nguma\",\"Yosso\",\"Yuo\"]",
16,"Masina","{\"lat\":-4.3864,\"lng\":15.3968}","Tshangu","[\"Abattoir\",\"Boba\",\"Congo\",\"Efoloko\",\"Imbali\",\"Kasai\",\"Kimbangu\",\"Mafuta Kizola\",\"Mapela\",\"Lokari\",\"Lubamba\",\"Mandiangu\",\"Kivu\",\"Matadi\",\"Mfumu Suka\",\"Nzuzi wa Mbombo\",\"Pelende\",\"Sans Fil\",\"Tshango\",\"Tshuenge\",\"Télévision\"]",
17,"Matete","{\"lat\":-4.3808,\"lng\":15.343}","Mont-Amba","[\"Mandina\",\"Maïndombe\",\"Mboloko\",\"Kwenge I\",\"Kwenge II\",\"Ngilima I\",\"Ngilima II\",\"Lokoro\",\"Anunga\",\"Kunda I\",\"Kunda II\",\"Viaza\",\"Banunu I\",\"Banunu II\",\"Batandu I\",\"Batandu II\",\"Debonhomme\",\"Pululu I\",\"Pululu II\",\"Baboma\",\"Kinzazi\",\"Tomba\",\"Mongo\",\"Vitamine I\",\"Vitamine II\",\"Batende\",\"Kinsaku\",\"Mutoto\",\"Mpudi\",\"Bahumbu I\",\"Bahumbu II\",\"Malandi I\",\"Malandi 2\",\"Lokele I\",\"Lokele II\",\"Bateke\",\"Singa\",\"kinsimbu\",\"Ngufu\",\"Kinda I\",\"Kinda II\"]",
18,"Mont Ngafula","{\"lat\":-4.4449,\"lng\":15.2935}","Lukunga","[\"CPA Mushie\",\"Kimbondo\",\"Kimbuta\",\"Kimuenza\",\"Kimbuala\",\"Kindele\",\"Lutendele\",\"Mama Mobutu\",\"Mama Yemo\",\"Masanga-Mbila\",\"Musangu-Télécom\",\"Mazamba\",\"Matadi-Kibala\",\"Matadi-Mayo\",\"Mitendi\",\"Mbuki\",\"Ndjili\",\"Kilambu\",\"Ngansele\",\"Plateau 1\",\"Plateau 2\",\"Vunda-Manenga\"]",
19,"Ndjili","{\"lat\":-4.4064,\"lng\":15.3746}","Tshangu","[\"Bandundu\",\"Bilombe\",\"Equateur\",\"Goma\",\"Inga\",\"Kasai\",\"Kasai-Oriental\",\"Katanga\",\"Kivu\",\"Makasi\",\"Mongala\",\"Tshuapa\",\"Ubangi\"]",
20,"Ngaba","{\"lat\":-4.3761,\"lng\":15.3237}","Mont-Amba","[\"Kianza\",\"Shaba\",\"Zongo\",\"Bukanga\",\"Masi-manimba\",\"Feshi\",\"Lobo\",\"Mbandaka\",\"Mawanga\",\"Zaba\",\"Kimbala\",\"Kipasi\",\"Kahemba\",\"Panzi\",\"Kanioka\"]",
21,"Ngaliema","{\"lat\":-4.3714,\"lng\":15.2534}","Lukunga","[\"Mont-Fleury\",\"Binza Ozone\",\"Binza Météo\",\"Binza Delvaux\",\"Binza Pigeon\",\"Binza Ma Campagne\",\"Binza U.P.N\"]",
22,"Ngiri-Ngiri","{\"lat\":-4.3563,\"lng\":15.2994}","Funa","[\"24 Novembre\",\"Assossa\",\"Carthoums\",\"Diangenda\",\"Diomi\",\"Elengesa\",\"Petit-Petit\",\"Saio\"]",
23,"Nsele","{\"lat\":-4.3033,\"lng\":15.3105}","Tshangu","[\"Badara\",\"D.I.C\",\"Dingi Dingi\",\"Domaine\",\"Mikala I\",\"Mikala II\",\"Kinkole-Pêcheurs\",\"Bahumbu I\",\"Bahumbu II\",\"Sicotra/Lokali\",\"Mikondo (Brasserie)\",\"Mikonga (Cité de Mikonga; Cité de Mpasa)\",\"Maindombe (Village)\",\"Bu (Village)\",\"Mpassa Maba\",\"Kinzono\",\"Mangenge\",\"Moba Nse\",\"Menkao (Village)\",\"Monaco\",\"Ngina (Village)\",\"Kingakati (Village)\",\"Talangai\"]",
24,"Selembao","{\"lat\":-4.3983,\"lng\":15.2765}","Funa","[\"Badiadingi\",\"Cite-Verte\",\"Herady\",\"Inga\",\"Kalunga\",\"Konde\",\"Libération\",\"Lubudi\",\"Madiata\",\"Mbala\",\"Molende\",\"Pululu Mbambu\",\"Mwna Ntunu\",\"Ndobe\",\"Ngafani\",\"Nkombe\",\"Nkingu\",\"Nkulu\"]",
